LapNumber,LapDistance,Speed,LateralAcceleration,LongitudinalAcceleration,FRH,RRH,Yaw,Steer,Roll,FlapAngle,BrakeForce,ThrottlePedal,CzF,CzR,Cx,CornerPhase,GPSLatCoord,GPSLongCoord
2,0.391506873,0.671864264,0.449372361,0.13969489,0.379387117,0.340235947,-0.189701474,0.054916007,-0.255245793,15,0.00011103,1,1.389542418,1.429245181,0.868202392,Straight-line,26.03241667,50.5142
2,0.392086235,0.676815365,0.439609502,0.154651519,0.37169325,0.3243195,-0.194419377,0.053206416,-0.255290077,15,1.22E-05,1,1.386411184,1.426449652,0.867582685,Straight-line,26.0324,50.51418333
2,0.392664465,0.678920639,0.372106016,0.120550414,0.363733248,0.311552144,-0.194838847,0.049567239,-0.249207493,15,-1.78E-05,1,1.385238455,1.424952744,0.867435793,Straight-line,26.03236667,50.51415
2,0.39324632,0.684300632,0.384379386,0.16452289,0.349605429,0.299198049,-0.191660486,0.044265873,-0.242388783,15,0.0015189,1,1.386745896,1.423665669,0.867528415,Straight-line,26.03233333,50.51413333
2,0.39382455,0.688443286,0.385216178,0.119353873,0.325466837,0.289556617,-0.185678487,0.037380225,-0.235441034,15,0.013124051,0.85401001,1.392586897,1.422430734,0.867933954,Straight-line,26.03231667,50.5141
2,0.394406405,0.690706137,0.34142264,0.010768771,0.295478859,0.301578704,-0.177194744,0.028430607,-0.220200235,15,0.047973987,0.384827957,1.407438799,1.42392321,0.869510354,Straight-line,26.03228333,50.51408333
2,0.394984635,0.68430574,0.27531382,-0.324259651,0.270691608,0.347285493,-0.166919029,0.017189121,-0.190539762,15,0.16649348,0.128492002,1.431290879,1.430040599,0.872868391,,26.03225,50.51406667
2,0.395559738,0.676281466,0.17517437,-0.329045781,0.257478702,0.407085063,-0.156801456,0.004549263,-0.149953566,15,0.282313398,0.016816,1.455029785,1.438454322,0.877228825,Braking,26.03223333,50.51403333
2,0.396121518,0.664014378,0.140027895,-0.480406814,0.24684637,0.450897212,-0.149616607,-0.007554349,-0.104548681,15,0.393317276,0,1.471997806,1.444956585,0.881080083,Braking,26.0322,50.51401667
2,0.396687331,0.650515189,0.018967922,-0.514507946,0.231858841,0.468717333,-0.147734746,-0.017400907,-0.057438803,15,0.489119694,0,1.481868234,1.447734396,0.883606178,Braking,26.03218333,50.514
2,0.397235562,0.638833083,-0.074755925,-0.608136414,0.2225089,0.474955072,-0.151392493,-0.024261593,-0.011789869,15,0.568532345,0,1.485904718,1.44900625,0.885186888,Braking,26.03215,50.51396667
2,0.397787101,0.620799721,-0.057740585,-0.625785237,0.227202334,0.493423332,-0.157605856,-0.028199241,0.027788165,15,0.595351219,0,1.488159922,1.451949988,0.886944291,Braking,26.03213333,50.51395
2,0.398314622,0.602815502,-0.19972106,-0.63116966,0.248673084,0.528629142,-0.161633131,-0.029756639,0.05666078,15,0.600071122,0,1.489361209,1.457515587,0.889141226,Braking,26.0321,50.51393333
2,0.398838292,0.586334699,-0.137517433,-0.614119059,0.286598844,0.564936002,-0.160147611,-0.02980025,0.072004814,15,0.620551687,0,1.486144493,1.464660616,0.891025659,Braking,26.03208333,50.51391667
2,0.399358699,0.571164106,-0.179637403,-0.644929686,0.32955777,0.591353087,-0.153316931,-0.029283964,0.078474172,15,0.62261572,0,1.479376302,1.47160211,0.892205373,Braking,26.03205,50.5139
2,0.399866327,0.557780206,-0.220641577,-0.631767882,0.359844968,0.611131039,-0.144362224,-0.028993136,0.085102753,15,0.633590228,0,1.474850469,1.476842082,0.893102624,Braking,26.03203333,50.51386667
2,0.400365979,0.54103158,-0.186610897,-0.649416705,0.36413869,0.630662528,-0.136960849,-0.029411894,0.093338558,15,0.638236533,0,1.477972712,1.479400896,0.894130992,Braking,26.03201667,50.51385
2,0.400850088,0.523011668,-0.205578809,-0.600658072,0.34662283,0.646165894,-0.13304565,-0.030735664,0.09743787,15,0.637004699,0,1.486790976,1.479211584,0.895013284,Braking,26.032,50.51383333
2,0.401319786,0.50680218,-0.194421184,-0.666168125,0.331519965,0.649862636,-0.134193041,-0.033001248,0.095367572,15,0.635307618,0,1.492029643,1.477917101,0.895229473,Braking,26.03198333,50.51381667
2,0.40178527,0.492352032,-0.244909347,-0.675441274,0.340369939,0.647338463,-0.143102803,-0.035967381,0.091478915,15,0.631487646,0,1.487387321,1.477869069,0.894892082,Braking,26.03195,50.5138
2,0.402247854,0.476398404,-0.232635994,-0.627280863,0.368584605,0.657567929,-0.160452538,-0.038829499,0.091518286,15,0.616628984,0,1.476858777,1.479831673,0.894844749,Braking,26.03193333,50.51378333
2,0.402697296,0.45971586,-0.198884234,-0.603350284,0.393454888,0.684856234,-0.182209338,-0.040669842,0.098992477,15,0.603655266,0,1.468575526,1.48201604,0.895504091,Braking,26.03193333,50.51376667
2,0.403129881,0.441984204,-0.219246878,-0.58061622,0.395528984,0.713759873,-0.202246995,-0.041212621,0.112202798,15,0.602703034,0,1.4678431,1.481867604,0.896445181,Braking,26.03191667,50.51375
2,0.403565049,0.429934181,-0.226499309,-0.625186873,0.378836384,0.728178684,-0.217371393,-0.040754542,0.122576117,15,0.602152556,0,1.472019971,1.479137015,0.896916743,Braking,26.0319,50.51373333
2,0.403976924,0.415675621,-0.200278966,-0.560275185,0.362970546,0.726066226,-0.229266045,-0.039711042,0.121459225,15,0.589558903,0,1.474247917,1.475672094,0.896529078,Braking,26.03188333,50.51371667
2,0.404384223,0.398408355,-0.21645748,-0.583607542,0.364821826,0.71952208,-0.24103216,-0.038533729,0.108240821,15,0.56808026,0,1.47013633,1.473509303,0.895522169,Braking,26.03186667,50.51371667
2,0.404788984,0.385234601,-0.201952585,-0.567155305,0.391047775,0.71823914,-0.253025906,-0.037850358,0.087929443,15,0.552701782,0,1.458684564,1.473785163,0.894272552,Braking,26.03185,50.5137
2,0.40518953,0.37329644,-0.184379356,-0.556386494,0.437179764,0.727688721,-0.262561633,-0.03834911,0.064913383,15,0.536504266,0,1.442423775,1.476854722,0.893184386,Braking,26.03185,50.51368333
2,0.405566422,0.358963263,-0.196094853,-0.552497804,0.491573863,0.747539775,-0.266384457,-0.040341064,0.044770343,15,0.510318833,0,1.425726441,1.482325103,0.89272225,Braking,26.03183333,50.51366667
2,0.405945897,0.348979588,-0.217015353,-0.496260865,0.539471888,0.775688039,-0.263021203,-0.043412161,0.035190257,15,0.490718431,0,1.413801811,1.489151122,0.893342795,Braking,26.03181667,50.51366667
2,0.406320658,0.334054834,-0.169874511,-0.542925508,0.572067185,0.805065827,-0.253679,-0.046629768,0.03818864,15,0.479459293,0,1.408643319,1.495710007,0.894771611,Braking,26.03181667,50.51365
2,0.406681553,0.324269408,-0.231799168,-0.489979109,0.588288549,0.8304277,-0.241293361,-0.049454103,0.04932064,15,0.459234273,0,1.409264813,1.500746772,0.896353081,Braking,26.0318,50.51363333
2,0.407028491,0.309498933,-0.164574618,-0.479808592,0.594275169,0.847242401,-0.228688165,-0.052465155,0.067293376,15,0.453385169,0,1.412140294,1.504024156,0.897761474,Braking,26.0318,50.51361667
2,0.407377604,0.301349282,-0.169595541,-0.466048459,0.601834388,0.853756061,-0.217664047,-0.056777732,0.093414544,15,0.430678932,0,1.412329383,1.506284159,0.899015145,Braking,26.03178333,50.51361667
2,0.407724542,0.290645098,-0.228451914,-0.483697282,0.620435664,0.852669872,-0.209029518,-0.063062052,0.122360658,15,0.415558217,0,1.40673074,1.508353998,0.900016796,Braking,26.03178333,50.5136
2,0.408066949,0.280312193,-0.141980466,-0.44092133,0.648462264,0.853349874,-0.202683383,-0.07163901,0.143798627,15,0.40456335,0,1.397615735,1.510564692,0.900705816,Braking,26.03176667,50.51358333
2,0.408395216,0.272162509,-0.227894024,-0.368531264,0.682718735,0.862962226,-0.197588892,-0.083221426,0.147870501,15,0.381204077,0,1.387793067,1.513140201,0.901084474,Braking,26.03176667,50.51358333
2,0.408716596,0.261322765,-0.280334742,-0.419982073,0.724474172,0.87841135,-0.192124003,-0.09927106,0.133407076,15,0.371285987,0,1.376905343,1.516105018,0.901147486,Braking,26.03175,50.51356667
2,0.40903562,0.249201615,-0.18716877,-0.396051459,0.753033177,0.89676283,-0.185344279,-0.12077899,0.115837098,15,0.367728067,0,1.371832595,1.517940244,0.900971241,Braking,26.03175,50.51355
2,0.409350157,0.241348593,-0.374616494,-0.431049995,0.739376764,0.915542171,-0.177612455,-0.146207663,0.114798475,15,0.36246868,0,1.381395606,1.516739052,0.900596364,Braking,26.03175,50.51355
2,0.409659936,0.235263383,-0.321338916,-0.365839053,0.687067948,0.92842391,-0.169887341,-0.171963072,0.136649022,15,0.335431379,0,1.402429395,1.512248973,0.900064663,,26.03173333,50.51353333
2,0.409953401,0.219877601,-0.351185532,-0.377804378,0.62483282,0.928772684,-0.162818425,-0.195153215,0.173224159,15,0.303274467,0,1.423851716,1.505937836,0.899451928,Entry,26.03173333,50.51353333
2,0.410242516,0.215070498,-0.41255235,-0.342805878,0.579559997,0.917243679,-0.155995746,-0.214996893,0.214813937,15,0.292939168,0,1.437109615,1.499948941,0.89874186,Entry,26.03173333,50.51351667
2,0.410533443,0.206030896,-0.356764295,-0.360454666,0.570048818,0.899042913,-0.147209355,-0.231885757,0.255572814,15,0.281979203,0,1.437337666,1.496040534,0.897782545,Entry,26.03173333,50.51351667
2,0.410822558,0.195996333,-0.369037665,-0.318875263,0.597345698,0.884547513,-0.132752126,-0.246044521,0.292350815,15,0.254133784,0,1.426082242,1.493963198,0.896451508,Entry,26.03173333,50.5135
2,0.411106734,0.192724944,-0.421199463,-0.319473556,0.640046871,0.878746585,-0.109051734,-0.257507385,0.325098991,15,0.244881793,0,1.411111511,1.491217646,0.894552759,Entry,26.03171667,50.5135
2,0.411379399,0.185249861,-0.477266438,-0.292252491,0.672765766,0.880542795,-0.075511676,-0.266883305,0.349508327,15,0.22337907,0,1.400320945,1.486453069,0.891941479,Entry,26.03171667,50.51348333
2,0.411654285,0.177490014,-0.384100466,-0.280885423,0.680150349,0.887249083,-0.036850738,-0.275511563,0.3621727,15,0.196162681,0,1.397926854,1.481248418,0.888976126,Entry,26.03171667,50.51348333
2,0.411924775,0.172198089,-0.490376601,-0.276099329,0.665924196,0.895918159,-0.000978417,-0.283955671,0.369232412,15,0.197807311,0,1.402280995,1.47758097,0.886349172,Entry,26.03171667,50.51346667
2,0.412187924,0.165238316,-0.483124153,-0.273107988,0.653244664,0.904264865,0.02563028,-0.290504379,0.378014364,15,0.172569724,0,1.405680515,1.475809368,0.88461375,Entry,26.03171667,50.51346667
2,0.41244704,0.158854828,-0.476987485,-0.237810342,0.660947508,0.910016705,0.039693028,-0.292492418,0.387885844,15,0.14154857,0,1.402101662,1.475520173,0.883912388,Entry,26.0317,50.51345
2,0.412707651,0.154518936,-0.45774062,-0.200119666,0.685698002,0.911830433,0.041560043,-0.289757506,0.392703367,15,0.138741969,0,1.393266664,1.476246509,0.884135834,Entry,26.0317,50.51345
2,0.412957477,0.147682923,-0.430125562,-0.223452005,0.710690455,0.90996469,0.037202511,-0.285243933,0.388189278,15,0.1265305,0,1.384854473,1.477637706,0.884879439,Entry,26.0317,50.51343333
2,0.413208798,0.146491267,-0.420920543,-0.148668875,0.723684711,0.904306016,0.038602989,-0.282027764,0.377611892,15,0.109915862,0,1.3796245,1.479301382,0.885345481,Entry,26.0317,50.51343333
2,0.413458625,0.142448642,-0.580753175,-0.17469339,0.728683841,0.896304243,0.059449338,-0.281750156,0.369614017,15,0.097164902,0,1.374314359,1.481236816,0.884974164,Entry,26.0317,50.51343333
2,0.413712438,0.136904186,-0.418967971,-0.160634164,0.736749623,0.891407432,0.107005442,-0.285513104,0.370041316,15,0.074244675,0,1.363354698,1.48514789,0.884293664,Entry,26.0317,50.51341667
2,0.41394586,0.130785126,-0.365132488,-0.118755615,0.743782217,0.891904045,0.176300705,-0.294887416,0.375173689,15,0.07014724,0,1.346836862,1.490752943,0.884455196,Entry,26.0317,50.51341667
2,0.414199674,0.129552831,-0.476150659,-0.140592294,0.738714334,0.895403984,0.253356795,-0.311739117,0.380010135,15,0.067137524,0,1.329930844,1.489678018,0.885374779,Entry,26.0317,50.5134
2,0.414430921,0.127356095,-0.50878664,-0.145079268,0.72918272,0.898406335,0.324409104,-0.336889011,0.384404706,15,0.072038697,0,1.312973355,1.476658312,0.886263852,Entry,26.0317,50.5134
2,0.414670505,0.123671074,-0.475592753,-0.134609631,0.730154433,0.904105265,0.381745545,-0.369013958,0.391151122,15,0.068338789,0,1.294599434,1.458039875,0.887277951,Entry,26.0317,50.5134
2,0.414918156,0.118543644,-0.364016742,-0.150164518,0.736776825,0.912891419,0.425434261,-0.404472968,0.407112596,15,0.068775605,0,1.277964843,1.439605131,0.888374691,Entry,26.0317,50.5134
2,0.415150944,0.115423075,-0.502928858,-0.154352373,0.734058218,0.921960818,0.461832188,-0.438555281,0.434055944,15,0.072521388,0,1.266801328,1.421336418,0.888828341,Entry,26.0317,50.51338333
2,0.41538219,0.113807699,-0.477545325,-0.146574938,0.720888171,0.9264688,0.498010288,-0.468245809,0.458992906,15,0.067303513,0,1.259386169,1.401774778,0.888186265,Entry,26.03168333,50.51338333
2,0.415608226,0.108005604,-0.553138117,-0.177086455,0.70800517,0.929041592,0.535913346,-0.493406651,0.465190416,15,0.073405963,0,1.25266155,1.381811258,0.887018711,Entry,26.03168333,50.51338333
2,0.415823023,0.104069798,-0.420362637,-0.13969489,0.702391146,0.932392933,0.572054629,-0.515343395,0.457553693,15,0.062031148,0,1.245421774,1.363678312,0.885891697,Entry,26.03168333,50.51336667
2,0.41605581,0.09963724,-0.454672236,-0.146275801,0.701676013,0.930680098,0.60199658,-0.535160238,0.459603367,15,0.046311869,0,1.237481331,1.348887389,0.884675773,Entry,26.03168333,50.51336667
2,0.416275682,0.097801535,-0.520502104,-0.135507026,0.703473502,0.920269442,0.624414028,-0.553332935,0.480860846,15,0.035244896,0,1.228725411,1.337634951,0.883320535,Entry,26.03168333,50.51335
2,0.416496642,0.09459626,-0.491213427,-0.133413108,0.70853778,0.901737557,0.641755608,-0.570090501,0.502713045,15,0.01756657,0,1.218999928,1.328787977,0.881914962,Apex,26.0317,50.51335
2,0.416716515,0.092192644,-0.536680584,-0.105593776,0.710962812,0.884468936,0.65815903,-0.585705578,0.503884266,15,0.004673668,0,1.211639743,1.320964408,0.880656613,Apex,26.0317,50.51335
2,0.416937474,0.089517908,-0.502371018,-0.13311397,0.700407325,0.874265267,0.677191765,-0.600408483,0.486971731,15,-0.001019093,0,1.210220455,1.312964751,0.8793643,Apex,26.0317,50.51335
2,0.417148057,0.084232836,-0.432078134,-0.137900082,0.674316807,0.870607384,0.699880821,-0.613980694,0.475234444,15,-0.008066349,0,1.214584556,1.304425482,0.877800187,Apex,26.0317,50.51333333
2,0.417362265,0.080841049,-0.519107371,-0.160933293,0.644862254,0.867300173,0.724395167,-0.62584335,0.489316118,15,-0.006332158,0,1.219328601,1.29572864,0.875952351,Apex,26.0317,50.51333333
2,0.417574977,0.077491712,-0.543375192,-0.139395752,0.632531651,0.857958739,0.748202377,-0.636112086,0.525345799,15,-0.001788474,0,1.217129013,1.287218666,0.874036352,Apex,26.0317,50.51333333
2,0.417779895,0.075130513,-0.596931656,-0.106192051,0.646354539,0.844063046,0.770175398,-0.645917484,0.557715041,15,-0.001321756,0,1.206127477,1.279059293,0.872404579,Apex,26.0317,50.51331667
2,0.417983318,0.071372652,-0.393305452,-0.1214478,0.671420029,0.830484777,0.790866346,-0.656111499,0.566384279,15,-0.001434633,0,1.192517953,1.271409668,0.871103871,Apex,26.0317,50.51331667
2,0.418190774,0.066945202,-0.505718289,-0.118755607,0.684707519,0.820155855,0.811854917,-0.665881794,0.556250516,15,-0.000828144,0,1.183967858,1.264296028,0.869836685,Apex,26.0317,50.51331667
2,0.418387037,0.065841742,-0.44574617,-0.135806164,0.682154367,0.813293534,0.834295367,-0.673264737,0.545712387,15,-0.000389135,0,1.181155381,1.257470578,0.868392601,Apex,26.0317,50.5133
2,0.418591955,0.060892257,-0.569595584,-0.172001196,0.681822846,0.812278863,0.858122529,-0.677071451,0.540164642,15,-0.000269008,0,1.178464167,1.250565527,0.866988492,Apex,26.0317,50.5133
2,0.418793248,0.058573443,-0.494839617,-0.103798986,0.698581819,0.822749713,0.8821477,-0.677792928,0.535013152,15,-0.000186011,0,1.17232944,1.243627645,0.86603607,Apex,26.0317,50.5133
2,0.418986384,0.055935982,-0.452998618,-0.104995518,0.722445877,0.842303249,0.904581403,-0.67701304,0.530120713,15,-0.000480099,0.004632,1.165868205,1.237341066,0.865510919,Apex,26.0317,50.5133
2,0.419178432,0.051759414,-0.392747612,-0.115166027,0.730059975,0.859825618,0.923207641,-0.67615228,0.529294877,15,-0.00022751,0.049544001,1.164637441,1.232681047,0.865050536,Apex,26.0317,50.51328333
2,0.419374061,0.052254388,-0.50794978,-0.095423276,0.717578471,0.870211327,0.93616933,-0.675682112,0.530120275,15,0.00022242,0.106132002,1.169006381,1.230025782,0.86460441,Apex,26.0317,50.51328333
2,0.419568194,0.048262587,-0.3916318,-0.062518703,0.703277649,0.877260086,0.942697829,-0.674904313,0.523074385,15,-0.000419713,0.137528,1.174156043,1.228953937,0.86441478,Apex,26.0317,50.51328333
2,0.41976133,0.037160127,-0.454114397,0.007777445,0.703986526,0.886056456,0.942993515,-0.67202676,0.505032945,15,9.14E-05,0.14640399,1.175749369,1.228894039,0.864642387,Apex,26.03171667,50.51328333
2,0.419941958,0.037505931,-0.414225969,-0.008076578,0.724961899,0.895091055,0.938205548,-0.66488254,0.485119017,15,-5.50E-05,0.173026009,1.171681044,1.229342495,0.865079487,Apex,26.03171667,50.51326667
2,0.420123267,0.039185675,-0.405857775,0.061920428,0.76055173,0.899474625,0.930403301,-0.652041286,0.472549675,15,0.000146767,0.182769985,1.162629348,1.229890705,0.865326301,Apex,26.03171667,50.51326667
2,0.420313186,0.040889214,-0.367364046,0.067304816,0.795960669,0.89693924,0.922284123,-0.633509884,0.469260081,15,-0.000155433,0.191985989,1.152526469,1.230322145,0.865063649,Apex,26.03171667,50.51326667
2,0.420503784,0.043326648,-0.458298493,0.055040384,0.818528294,0.888100405,0.915945237,-0.610272348,0.473732946,15,0.000404522,0.193915977,1.145070085,1.230501112,0.864160276,Apex,26.03171667,50.51326667
2,0.420686543,0.045599683,-0.459414239,0.058929106,0.829604897,0.878135511,0.911973493,-0.582848342,0.480740114,15,0.000170285,0.200646,1.140730118,1.230318497,0.862792006,Apex,26.03171667,50.51326667
2,0.420882171,0.045274248,-0.399999993,0.067603949,0.835250816,0.8729249,0.908921679,-0.55011654,0.480610102,15,-0.000158284,0.206252022,1.139107552,1.230024569,0.861237721,Apex,26.03171667,50.51326667
2,0.421067014,0.046501435,-0.350627626,0.058629973,0.835045987,0.871238696,0.903100962,-0.510612318,0.468334015,15,-7.24E-05,0.217357998,1.14070163,1.230564025,0.859587862,Apex,26.03171667,50.51325
2,0.42126015,0.048816854,-0.430962355,0.079868389,0.831776614,0.86607596,0.892102573,-0.46635673,0.446793922,15,0.000318522,0.244243984,1.143815087,1.232635679,0.857783083,Apex,26.03173333,50.51325
2,0.421452199,0.05037119,-0.4410042,0.102004187,0.83707469,0.854511447,0.877953689,-0.424929088,0.421241154,15,0.000207879,0.261704006,1.144147027,1.235710995,0.85598018,Apex,26.03173333,50.51325
2,0.421647827,0.052252675,-0.444630424,0.120251277,0.856195111,0.842942492,0.863186662,-0.396031343,0.396623512,15,0.000253802,0.269635983,1.140435288,1.239254441,0.854876788,Apex,26.03173333,50.51325
2,0.42184196,0.054685065,-0.323291521,0.11636255,0.876077995,0.836219808,0.845211221,-0.384987319,0.381668511,15,-0.000135776,0.287531986,1.136743429,1.244409565,0.855230883,Apex,26.03173333,50.51325
2,0.422035096,0.057714108,-0.377405858,0.147472324,0.876464735,0.832032173,0.816634344,-0.387991655,0.384784101,15,0.000255182,0.311382027,1.138845244,1.253903975,0.857290311,,26.03173333,50.51323333
2,0.422236389,0.061792295,-0.414225969,0.155548923,0.853905475,0.826304282,0.770236042,-0.393131159,0.401096208,15,0.000395776,0.330795975,1.149104784,1.271039028,0.860743003,Exit,26.03173333,50.51323333
2,0.422429525,0.066031584,-0.456903761,0.159138503,0.826278128,0.818460231,0.703958424,-0.388084182,0.413269928,15,0.000315004,0.347448044,1.165433944,1.298593819,0.865092224,Exit,26.03175,50.51323333
2,0.422632948,0.069677583,-0.393863325,0.166317698,0.814726923,0.809037099,0.623144298,-0.368306534,0.408380306,15,1.79E-05,0.356532021,1.183869525,1.337588563,0.869919305,Exit,26.03175,50.51323333
2,0.422847155,0.074442333,-0.39107396,0.170804682,0.826747766,0.793958132,0.539411274,-0.337869274,0.388337095,15,0.000176554,0.362090034,1.200146431,1.383661225,0.874405361,Exit,26.03175,50.51321667
2,0.423050578,0.079195187,-0.357880074,0.197128343,0.855072428,0.769527123,0.465730943,-0.303649963,0.363521546,15,0.000154712,0.368644028,1.210115783,1.42452146,0.877445494,Exit,26.03175,50.51321667
2,0.423264786,0.083385301,-0.402789424,0.188752616,0.888116111,0.743302784,0.410343988,-0.269775814,0.341768653,15,4.71E-05,0.381550026,1.213651523,1.451414529,0.879041912,Exit,26.03175,50.51321667
2,0.423477498,0.087144876,-0.411715524,0.202811859,0.91874843,0.729780913,0.373032949,-0.236814092,0.322732425,15,0.000502225,0.396944046,1.214871164,1.466951621,0.880116823,Exit,26.03176667,50.51321667
2,0.423689169,0.090777328,-0.374058587,0.212084955,0.941543666,0.735823471,0.347604523,-0.204904279,0.302786747,15,-3.67E-05,0.41328598,1.218623021,1.477336625,0.881394932,Exit,26.03176667,50.51321667
2,0.423909041,0.095055575,-0.354253883,0.217768471,0.949161232,0.753395462,0.329466994,-0.176836255,0.287771963,15,0.000117582,0.42467598,1.226795264,1.485000582,0.882598346,Exit,26.03176667,50.5132
2,0.424130001,0.100781403,-0.317991646,0.241699068,0.938447635,0.764632241,0.319263801,-0.157414308,0.290178295,15,0.000115398,0.433328018,1.236260597,1.4885807,0.882579925,Exit,26.03176667,50.5132
2,0.424361247,0.106220787,-0.343096259,0.269219262,0.914052736,0.75750605,0.318964885,-0.149403515,0.308885899,15,0.000196211,0.447258034,1.242941394,1.486901132,0.880881426,Exit,26.03178333,50.5132
2,0.424594035,0.111332957,-0.353138104,0.254561779,0.883418172,0.733586972,0.326581539,-0.149723168,0.325575165,15,0.000403703,0.469407997,1.246605565,1.481251366,0.87837518,Exit,26.03178333,50.5132
2,0.424825281,0.117889347,-0.370990303,0.256356587,0.85372336,0.702991567,0.335110191,-0.150945499,0.322148199,15,0.000272655,0.479397964,1.249903275,1.474893957,0.87632824,Exit,26.03178333,50.5132
2,0.425058069,0.123959232,-0.28284522,0.277594972,0.831673247,0.674891102,0.335844491,-0.148703061,0.296816684,15,9.57E-05,0.490755997,1.254460017,1.471493064,0.875640374,Exit,26.0318,50.51318333
2,0.425289315,0.130703783,-0.276429582,0.272509713,0.820432141,0.655586181,0.325275279,-0.14553784,0.262867868,15,0.000124135,0.522632027,1.259911635,1.472665467,0.876523366,Exit,26.0318,50.51318333
2,0.4255289,0.137819517,-0.229846596,0.305713424,0.817247637,0.646554431,0.310555189,-0.145106909,0.232981672,15,0.00016429,0.558203964,1.264579779,1.47600934,0.878157839,Exit,26.0318,50.51318333
2,0.425778726,0.145845473,-0.236820091,0.323661393,0.816799489,0.644689579,0.305089869,-0.145796852,0.209964106,15,0.000263919,0.579254036,1.266582202,1.477580626,0.879331642,Exit,26.0318,50.51318333
2,0.42603254,0.154269768,-0.221478403,0.318875263,0.816933186,0.644307278,0.316983211,-0.143072127,0.192111525,15,0.000277024,0.601615982,1.264354164,1.474906531,0.879278849,Exit,26.03181667,50.51318333
2,0.426286626,0.163190719,-0.198047425,0.342207621,0.821734831,0.638811223,0.341855144,-0.135713056,0.179134427,15,0.00014816,0.619601974,1.256551075,1.467787059,0.877892466,,26.03181667,50.51316667
2,0.426559065,0.171692963,-0.217015353,0.356565939,0.835157106,0.62497569,0.365271897,-0.126800051,0.172525553,15,0.000382706,0.634077988,1.244624354,1.459635152,0.875882329,Straight-line,26.03183333,50.51316667
2,0.426820265,0.179993531,-0.221199466,0.338318859,0.850984828,0.608556932,0.371866028,-0.119351557,0.173398406,15,0.000327258,0.658122025,1.235365022,1.456526862,0.874722818,Straight-line,26.03183333,50.51316667
2,0.427099456,0.188282266,-0.202231538,0.366437346,0.855173619,0.598253429,0.355549877,-0.113207255,0.179447796,15,0.000377493,0.680434036,1.236509023,1.461218909,0.875321777,Straight-line,26.03183333,50.51316667
2,0.427377106,0.197815097,-0.21199443,0.371522551,0.84021812,0.595178845,0.322759935,-0.106567798,0.185416875,15,0.000353468,0.694398041,1.249580967,1.470098064,0.877037185,Straight-line,26.03185,50.51316667
2,0.427656296,0.20629361,-0.223152055,0.342506731,0.813284008,0.596920112,0.285405727,-0.098920812,0.186114279,15,0.000370941,0.723682022,1.269069835,1.478246751,0.878882683,Straight-line,26.03185,50.51315
2,0.427945411,0.214494181,-0.191352867,0.387675749,0.78804708,0.59452217,0.251682255,-0.091609499,0.17829953,15,0.000274839,0.744693985,1.286447263,1.483488682,0.880412412,Straight-line,26.03186667,50.51315
2,0.428243136,0.224498289,-0.177405861,0.384983573,0.770638531,0.58228967,0.223273101,-0.086079875,0.164231034,15,0.000274839,0.764398041,1.297802313,1.486159889,0.881556348,Straight-line,26.03186667,50.51315
2,0.428548656,0.234895595,-0.193305439,0.40711938,0.761281959,0.561055512,0.199289843,-0.08224136,0.149889799,15,0.00039715,0.807069931,1.303183013,1.48707073,0.882225402,Straight-line,26.03188333,50.51315
2,0.42885567,0.244581025,-0.189400278,0.42775949,0.763042454,0.539046389,0.180604253,-0.078654041,0.137652506,15,0.000401519,0.827180023,1.302639765,1.487573995,0.882669805,Straight-line,26.03188333,50.51315
2,0.429163274,0.255112211,-0.192747566,0.418785523,0.778760485,0.526444098,0.170499616,-0.073582203,0.125200058,15,0.000400132,0.838348007,1.296555416,1.489006499,0.883340566,Straight-line,26.0319,50.51313333
2,0.429488823,0.265409552,-0.215062781,0.417589008,0.806319623,0.523404026,0.17154523,-0.06595636,0.110787112,15,0.000539119,0.854811935,1.285768292,1.491097225,0.884229895,Straight-line,26.03191667,50.51313333
2,0.429815097,0.275805178,-0.184937245,0.434041281,0.836172954,0.524601655,0.180246092,-0.056277781,0.098001418,15,0.000314895,0.857651978,1.273754324,1.492660721,0.884938109,Straight-line,26.03191667,50.51313333
2,0.430145676,0.286990693,-0.194142265,0.461262365,0.852045082,0.524845435,0.186964777,-0.046409079,0.09377264,15,0.00020953,0.863201981,1.267178275,1.493048644,0.885076637,Straight-line,26.03193333,50.51313333
2,0.430485408,0.29923043,-0.217015353,0.453484912,0.839519784,0.52338469,0.183768887,-0.038429739,0.102744381,15,0.000235525,0.881403961,1.272307464,1.49249807,0.88457803,Straight-line,26.03195,50.51313333
2,0.430834521,0.310463406,-0.16234311,0.442417027,0.795628128,0.521350898,0.171044752,-0.033688764,0.123873804,15,0.000338179,0.934345932,1.290510465,1.490467293,0.88338945,Straight-line,26.03195,50.51313333
2,0.431181459,0.320001313,-0.197768488,0.384385316,0.735405927,0.51531858,0.155359123,-0.032197975,0.148709139,15,0.000349754,1,1.314799542,1.486120285,0.881633096,Straight-line,26.03196667,50.51313333
2,0.431546659,0.327935839,-0.157880077,0.310200407,0.687556558,0.503617301,0.143040597,-0.032834459,0.166922325,15,0.000469227,1,1.332728941,1.481290212,0.880076348,Straight-line,26.03198333,50.51313333
2,0.431902842,0.337817803,-0.156485361,0.444810056,0.670463617,0.487232388,0.1380997,-0.034077438,0.170498179,15,0.000333811,1,1.336744678,1.478291365,0.879212424,Straight-line,26.032,50.51313333
